Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
530525,RRETAIL,Rajnish Retail Ltd,11 Oct 2024,Stock  Split From Rs.5/- to Rs.1/-,11 Oct 2024,-,-,11 Oct 2024,11 Oct 2024,-
512165,ABANSENT,Abans Enterprises Ltd,15 Oct 2024,Stock  Split From Rs.10/- to Rs.2/-,15 Oct 2024,-,-,15 Oct 2024,15 Oct 2024,-
539598,CGFL,Credent Global Finance Ltd,15 Oct 2024,Stock  Split From Rs.10/- to Rs.2/-,15 Oct 2024,-,-,15 Oct 2024,15 Oct 2024,-
532626,POCL,Pondy Oxides & Chemicals Ltd,16 Oct 2024,Stock  Split From Rs.10/- to Rs.5/-,16 Oct 2024,-,-,16 Oct 2024,16 Oct 2024,-
505336,HARSHILAGR,Harshil Agrotech Ltd,17 Oct 2024,Stock  Split From Rs.10/- to Rs.1/-,17 Oct 2024,-,-,17 Oct 2024,17 Oct 2024,-
542592,HBEL,Humming Bird Education Ltd,18 Oct 2024,Stock  Split From Rs.10/- to Rs.1/-,18 Oct 2024,-,-,18 Oct 2024,18 Oct 2024,-
509631,HEG,HEG Ltd,18 Oct 2024,Stock  Split From Rs.10/- to Rs.2/-,18 Oct 2024,-,-,18 Oct 2024,18 Oct 2024,-
531869,SACHEMT,Sacheta Metals Ltd,18 Oct 2024,Stock  Split From Rs.10/- to Rs.2/-,19 Oct 2024,-,-,18 Oct 2024,18 Oct 2024,-
539195,POEL,POCL Enterprises Ltd,25 Oct 2024,Stock  Split From Rs.10/- to Rs.2/-,25 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
539519,SATTVASUKU,Sattva Sukun Lifecare Ltd,25 Oct 2024,Stock  Split From Rs.5/- to Rs.1/-,25 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
524542,SUKHJITS,Sukhjit Starch & Chemicals Ltd,25 Oct 2024,Stock  Split From Rs.10/- to Rs.5/-,25 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
500124,DRREDDY,Dr Reddys Laboratories Ltd,28 Oct 2024,Stock  Split From Rs.5/- to Rs.1/-,28 Oct 2024,-,-,28 Oct 2024,28 Oct 2024,-
538452,QUASAR,Quasar India Ltd,29 Oct 2024,Stock  Split From Rs.10/- to Rs.1/-,29 Oct 2024,-,-,29 Oct 2024,29 Oct 2024,-
511768,MASTERTR,Master Trust Ltd,30 Oct 2024,Stock  Split From Rs.5/- to Rs.1/-,30 Oct 2024,-,-,30 Oct 2024,30 Oct 2024,-
538875,SELLWIN,Sellwin Traders Ltd,31 Oct 2024,Stock  Split From Rs.10/- to Rs.2/-,01 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
514354,PREMIERPOL,Premier Polyfilm Ltd,05 Nov 2024,Stock  Split From Rs.5/- to Rs.1/-,05 Nov 2024,-,-,05 Nov 2024,05 Nov 2024,-
526506,SYSTMTXC,Systematix Corporate Services Ltd,05 Nov 2024,Stock  Split From Rs.10/- to Rs.1/-,05 Nov 2024,-,-,05 Nov 2024,05 Nov 2024,-
532467,HAZOOR,Hazoor Multi Projects Ltd,07 Nov 2024,Stock  Split From Rs.10/- to Rs.1/-,07 Nov 2024,-,-,07 Nov 2024,07 Nov 2024,-
523105,CROPSTER,Cropster Agro Ltd,08 Nov 2024,Stock  Split From Rs.10/- to Rs.1/-,08 Nov 2024,-,-,08 Nov 2024,08 Nov 2024,-
544053,MOTISONS,Motisons Jewellers Ltd,08 Nov 2024,Stock  Split From Rs.10/- to Rs.1/-,09 Nov 2024,-,-,08 Nov 2024,08 Nov 2024,-
517500,ROTO,Roto Pumps Ltd,08 Nov 2024,Stock  Split From Rs.2/- to Rs.1/-,08 Nov 2024,-,-,08 Nov 2024,08 Nov 2024,-
543449,WEL,Wonder Electricals Ltd,12 Nov 2024,Stock  Split From Rs.10/- to Rs.1/-,12 Nov 2024,-,-,12 Nov 2024,12 Nov 2024,-
531067,CONTILI,Contil India Ltd,14 Nov 2024,Stock  Split From Rs.10/- to Rs.2/-,15 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
505750,JOSTS,Josts Engineering Company Ltd,14 Nov 2024,Stock  Split From Rs.2/- to Rs.1/-,15 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
534600,JTLIND,JTL Industries Ltd,14 Nov 2024,Stock  Split From Rs.2/- to Rs.1/-,15 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
543828,SUDARSHAN,Sudarshan Pharma Industries Ltd,22 Nov 2024,Stock  Split From Rs.10/- to Rs.1/-,23 Nov 2024,-,-,22 Nov 2024,22 Nov 2024,-
542046,VIVIDM,Vivid Mercantile Ltd,29 Nov 2024,Stock  Split From Rs.10/- to Rs.1/-,29 Nov 2024,-,-,29 Nov 2024,29 Nov 2024,-
522163,DIACABS,Diamond Power Infrastructure Ltd,03 Dec 2024,Stock  Split From Rs.10/- to Rs.1/-,03 Dec 2024,-,-,03 Dec 2024,03 Dec 2024,-
539091,CITL,Consecutive Investment & Trading Company Ltd,06 Dec 2024,Stock  Split From Rs.10/- to Rs.1/-,06 Dec 2024,-,-,06 Dec 2024,06 Dec 2024,-
531035,ERAAYA,Eraaya Lifespaces Ltd,06 Dec 2024,Stock  Split From Rs.10/- to Rs.1/-,06 Dec 2024,-,-,06 Dec 2024,06 Dec 2024,-
543499,ACHYUT,Achyut Healthcare Ltd,10 Dec 2024,Stock  Split From Rs.10/- to Rs.1/-,10 Dec 2024,-,-,10 Dec 2024,10 Dec 2024,-
543976,SHRAAITECH,Shradha AI Technologies Ltd,10 Dec 2024,Stock  Split From Rs.5/- to Rs.2/-,10 Dec 2024,-,-,10 Dec 2024,10 Dec 2024,-
543327,EXXARO,Exxaro Tiles Ltd,13 Dec 2024,Stock  Split From Rs.10/- to Rs.1/-,13 Dec 2024,-,-,13 Dec 2024,13 Dec 2024,-
534809,PCJEWELLER,PC Jeweller Ltd,16 Dec 2024,Stock  Split From Rs.10/- to Rs.1/-,16 Dec 2024,-,-,16 Dec 2024,16 Dec 2024,-
540693,SHISHIND,Shish Industries Ltd,17 Dec 2024,Stock  Split From Rs.10/- to Rs.1/-,17 Dec 2024,-,-,17 Dec 2024,17 Dec 2024,-
531241,LINC,Linc Ltd,20 Dec 2024,Stock  Split From Rs.10/- to Rs.5/-,20 Dec 2024,-,-,20 Dec 2024,20 Dec 2024,-
543237,MAZDOCK,Mazagon Dock Shipbuilders Ltd,27 Dec 2024,Stock  Split From Rs.10/- to Rs.5/-,27 Dec 2024,-,-,27 Dec 2024,27 Dec 2024,-
543372,GETALONG,Getalong Enterprise Ltd,02 Jan 2025,Stock  Split From Rs.10/- to Rs.1/-,02 Jan 2025,-,-,02 Jan 2025,02 Jan 2025,-
512025,BANGANGA,Banganga Paper Industries Ltd,03 Jan 2025,Stock  Split From Rs.10/- to Rs.1/-,03 Jan 2025,-,-,03 Jan 2025,03 Jan 2025,-
543319,AAPLUSTRAD,AA Plus Tradelink Ltd,08 Jan 2025,Stock  Split From Rs.10/- to Rs.1/-,08 Jan 2025,-,-,08 Jan 2025,08 Jan 2025,-
507789,JAGSNPHARM,Jagsonpal Pharmaceuticals Ltd,08 Jan 2025,Stock  Split From Rs.5/- to Rs.2/-,08 Jan 2025,-,-,08 Jan 2025,08 Jan 2025,-
536073,JULIEN,Julien Agro Infratech Ltd,08 Jan 2025,Stock  Split From Rs.10/- to Rs.5/-,08 Jan 2025,-,-,08 Jan 2025,08 Jan 2025,-
532741,KAMDHENU,Kamdhenu Ltd,08 Jan 2025,Stock  Split From Rs.10/- to Rs.1/-,08 Jan 2025,-,-,08 Jan 2025,08 Jan 2025,-
511218,SHRIRAMFIN,Shriram Finance Ltd,10 Jan 2025,Stock  Split From Rs.10/- to Rs.2/-,10 Jan 2025,-,-,10 Jan 2025,10 Jan 2025,-
512393,SHARDUL,Shardul Securities Ltd,13 Jan 2025,Stock  Split From Rs.10/- to Rs.2/-,13 Jan 2025,-,-,13 Jan 2025,13 Jan 2025,-
543208,REGIS,Regis Industries Ltd,16 Jan 2025,Stock  Split From Rs.10/- to Rs.1/-,16 Jan 2025,-,-,16 Jan 2025,16 Jan 2025,-
530881,ABVL,Arunjyoti Bio Ventures Ltd,17 Jan 2025,Stock  Split From Rs.10/- to Rs.1/-,17 Jan 2025,-,-,17 Jan 2025,17 Jan 2025,-
532976,JAIBALAJI,Jai Balaji Industries Ltd,17 Jan 2025,Stock  Split From Rs.10/- to Rs.2/-,17 Jan 2025,-,-,17 Jan 2025,17 Jan 2025,-
539607,BLUECLOUDS,Blue Cloud Softech Solutions Ltd,20 Jan 2025,Stock  Split From Rs.2/- to Rs.1/-,20 Jan 2025,-,-,20 Jan 2025,20 Jan 2025,-
513023,NAVA,Nava Ltd,20 Jan 2025,Stock  Split From Rs.2/- to Rs.1/-,20 Jan 2025,-,-,20 Jan 2025,20 Jan 2025,-
523019,BNRSEC,BN Rathi Securities Ltd,24 Jan 2025,Stock  Split From Rs.10/- to Rs.5/-,24 Jan 2025,-,-,24 Jan 2025,24 Jan 2025,-
543620,INA,Insolation Energy Ltd,24 Jan 2025,Stock  Split From Rs.10/- to Rs.1/-,24 Jan 2025,-,-,24 Jan 2025,24 Jan 2025,-
523792,MAZDA,Mazda Ltd,28 Jan 2025,Stock  Split From Rs.10/- to Rs.2/-,28 Jan 2025,-,-,28 Jan 2025,28 Jan 2025,-
532605,JBMA,JBM Auto Ltd,31 Jan 2025,Stock  Split From Rs.2/- to Rs.1/-,31 Jan 2025,-,-,31 Jan 2025,31 Jan 2025,-
507946,KIDUJA,Kiduja India Ltd,31 Jan 2025,Stock  Split From Rs.10/- to Rs.1/-,31 Jan 2025,-,-,31 Jan 2025,31 Jan 2025,-
532140,MOHITE,Mohite Industries Ltd,31 Jan 2025,Stock  Split From Rs.10/- to Rs.1/-,31 Jan 2025,-,-,31 Jan 2025,31 Jan 2025,-
543936,SENCO,Senco Gold Ltd,31 Jan 2025,Stock  Split From Rs.10/- to Rs.5/-,31 Jan 2025,-,-,31 Jan 2025,31 Jan 2025,-
543599,KSOLVES,Ksolves India Ltd,06 Feb 2025,Stock  Split From Rs.10/- to Rs.5/-,06 Feb 2025,-,-,06 Feb 2025,06 Feb 2025,-
532164,MINOLTAF,Minolta Finance Ltd,06 Feb 2025,Stock  Split From Rs.10/- to Rs.1/-,06 Feb 2025,-,-,06 Feb 2025,06 Feb 2025,-
539042,AGIIL,AGI Infra Ltd,07 Feb 2025,Stock  Split From Rs.10/- to Rs.5/-,07 Feb 2025,-,-,07 Feb 2025,07 Feb 2025,-
524037,RAMAPHO,Rama Phosphates Ltd,07 Feb 2025,Stock  Split From Rs.10/- to Rs.5/-,07 Feb 2025,-,-,07 Feb 2025,07 Feb 2025,-
514142,TTL,T T Ltd,12 Feb 2025,Stock  Split From Rs.10/- to Rs.1/-,12 Feb 2025,-,-,12 Feb 2025,12 Feb 2025,-
543443,ASCENSIVE,Ascensive Educare Ltd,14 Feb 2025,Stock  Split From Rs.10/- to Rs.1/-,14 Feb 2025,-,-,14 Feb 2025,14 Feb 2025,-
530879,CIFL,Capital India Finance Ltd,17 Feb 2025,Stock  Split From Rs.10/- to Rs.2/-,17 Feb 2025,-,-,17 Feb 2025,17 Feb 2025,-
522231,CONART,Conart Engineers Ltd,18 Feb 2025,Stock  Split From Rs.10/- to Rs.5/-,19 Feb 2025,-,-,19 Feb 2025,19 Feb 2025,-
512489,OASISEC,Oasis Securities Ltd,28 Feb 2025,Stock  Split From Rs.10/- to Rs.1/-,28 Feb 2025,-,-,28 Feb 2025,28 Feb 2025,-
533285,RDBRIL,RDB Realty & Infrastructure Ltd,28 Feb 2025,Stock  Split From Rs.10/- to Rs.1/-,28 Feb 2025,-,-,28 Feb 2025,28 Feb 2025,-
501831,COASTCORP,Coastal Corporation Ltd,04 Mar 2025,Stock  Split From Rs.10/- to Rs.2/-,04 Mar 2025,-,-,04 Mar 2025,04 Mar 2025,-
544273,MGEL,Mangalam Global Enterprise Ltd,04 Mar 2025,Stock  Split From Rs.2/- to Rs.1/-,04 Mar 2025,-,-,04 Mar 2025,04 Mar 2025,-
530095,PRADHIN,Pradhin Ltd,07 Mar 2025,Stock  Split From Rs.10/- to Rs.1/-,07 Mar 2025,-,-,07 Mar 2025,07 Mar 2025,-
524164,IOLCP,IOL Chemicals & Pharmaceuticals Ltd,11 Mar 2025,Stock  Split From Rs.10/- to Rs.2/-,11 Mar 2025,-,-,11 Mar 2025,11 Mar 2025,-
540730,MEHAI,Mehai Technology Ltd,13 Mar 2025,Stock  Split From Rs.10/- to Rs.1/-,14 Mar 2025,-,-,13 Mar 2025,13 Mar 2025,-
539895,SAGL,Shalimar Agencies Ltd,13 Mar 2025,Stock  Split From Rs.10/- to Rs.1/-,14 Mar 2025,-,-,13 Mar 2025,13 Mar 2025,-
540259,SHANGAR,Shangar Decor Ltd,13 Mar 2025,Stock  Split From Rs.5/- to Rs.1/-,14 Mar 2025,-,-,13 Mar 2025,13 Mar 2025,-
523606,SIKA,Sika Interplant Systems Ltd,17 Mar 2025,Stock  Split From Rs.10/- to Rs.2/-,17 Mar 2025,-,-,17 Mar 2025,17 Mar 2025,-
